WallclockTimeX	ReqMemX	PartitionX	SubmitDatetimeX	StateX	UIDX	UserX	PartitionTypeX	TotalCPUtime2useX	TotalGPUtime2useX	CPUhoursChargedX	GPUhoursChargedX	NeededMemX	memOverallocationFactorX
0 days 06:27:00	36.0	ash	2023-05-09	0	44444	uid_4	CPU	0 days 15:45:00	0 days	15.75	0.0	16.8311201274377	2.1388950781305183
0 days 04:22:00	111.0	ash	2023-05-17	1	44444	uid_4	CPU	2 days 15:31:00	0 days	63.516666666666666	0.0	55.3106387227611	2.00684719184633
0 days 03:07:00	83.0	ash	2023-05-09	0	44444	uid_4	CPU	0 days 07:15:00	0 days	7.25	0.0	21.890394447807324	3.7916173780191422
0 days 11:28:00	52.0	ash	2023-06-27	1	44444	uid_4	CPU	1 days 10:36:00	0 days	34.6	0.0	32.49754329908117	1.600120954419045
0 days 04:27:00	8.0	ash	2023-06-07	0	44444	uid_4	CPU	1 days 14:49:00	0 days	38.81666666666667	0.0	2.6199210234755776	3.0535271591459003
0 days 02:58:00	21.0	ash	2023-06-25	1	44444	uid_4	CPU	1 days 06:54:00	0 days	30.9	0.0	10.767839537009554	1.9502519449534927
0 days 05:47:00	85.0	ash	2023-05-23	1	44444	uid_4	CPU	3 days 04:17:00	0 days	76.28333333333333	0.0	23.66124539983044	3.5923721918969287
0 days 01:27:00	77.0	ash	2023-06-02	1	44444	uid_4	CPU	1 days 08:41:00	0 days	32.68333333333333	0.0	40.76956174472151	1.8886639126055678
0 days 10:29:00	94.0	ash	2023-06-01	1	44444	uid_4	CPU	0 days 17:51:00	0 days	17.85	0.0	7.176424468744086	13.098444832716329
0 days 03:48:00	29.0	ash	2023-06-18	1	44444	uid_4	CPU	2 days 07:48:00	0 days	55.8	0.0	16.995279234073827	1.7063561945989045
0 days 08:19:00	39.0	ash	2023-05-07	1	44444	uid_4	CPU	1 days 05:45:00	0 days	29.75	0.0	30.834010083596638	1.2648371033888837
0 days 04:47:00	118.0	ash	2023-06-10	1	44444	uid_4	CPU	0 days 19:59:00	0 days	19.983333333333334	0.0	26.700323868400964	4.419422048271462
0 days 10:15:00	6.0	ash	2023-06-30	1	44444	uid_4	CPU	0 days 13:29:00	0 days	13.483333333333333	0.0	1.530387444317986	3.92057581384163
0 days 06:46:00	11.0	ash	2023-06-25	1	44444	uid_4	CPU	1 days 23:39:00	0 days	47.65	0.0	10.919480765331775	1.0073739069099206
0 days 11:09:00	86.0	ash	2023-06-15	0	44444	uid_4	CPU	1 days 01:07:00	0 days	25.116666666666667	0.0	66.5530487926994	1.2922022591012217
0 days 03:13:00	72.0	ash	2023-06-22	0	44444	uid_4	CPU	2 days 02:00:00	0 days	50.0	0.0	39.27619432111095	1.8331714985252532
0 days 05:21:00	64.0	ash	2023-06-24	0	44444	uid_4	CPU	0 days 03:24:00	0 days	3.4	0.0	17.162490545205095	3.7290625059007243
0 days 06:53:00	94.0	ash	2023-06-21	1	44444	uid_4	CPU	2 days 12:26:00	0 days	60.43333333333333	0.0	30.625484134331245	3.069339233551112
0 days 02:38:00	80.0	ash	2023-05-10	1	44444	uid_4	CPU	0 days 10:39:00	0 days	10.65	0.0	61.95139418130946	1.291334941807262
0 days 07:39:00	62.0	ash	2023-05-29	1	44444	uid_4	CPU	2 days 10:09:00	0 days	58.15	0.0	55.89777898885975	1.1091675039961142
0 days 05:18:00	80.0	ash	2023-06-12	1	44444	uid_4	CPU	0 days 12:11:00	0 days	12.183333333333334	0.0	4.970832722100047	16.09388295130601
0 days 04:46:00	66.0	ash	2023-05-28	0	44444	uid_4	CPU	0 days 08:42:00	0 days	8.7	0.0	42.886486140950794	1.5389463194322868
0 days 11:04:00	27.0	ash	2023-06-23	1	44444	uid_4	CPU	2 days 16:58:00	0 days	64.96666666666667	0.0	5.003989072736812	5.395695235847707
0 days 04:57:00	87.0	ash	2023-06-10	1	44444	uid_4	CPU	1 days 18:30:00	0 days	42.5	0.0	21.790409894427576	3.992582077230606
0 days 08:33:00	96.0	ash	2023-05-03	0	44444	uid_4	CPU	0 days 10:08:00	0 days	10.133333333333333	0.0	0.10120384963654772	948.5805168949971
0 days 04:30:00	17.0	ash	2023-05-24	1	44444	uid_4	CPU	2 days 11:50:00	0 days	59.833333333333336	0.0	6.574088600926216	2.5859097788254464
0 days 08:56:00	81.0	ash	2023-05-12	0	44444	uid_4	CPU	0 days 19:39:00	0 days	19.65	0.0	54.74038850113059	1.4797118218904686
0 days 02:58:00	40.0	ash	2023-05-14	1	44444	uid_4	CPU	1 days 18:15:00	0 days	42.25	0.0	10.366433190011794	3.8586078033610027
0 days 09:37:00	102.0	ash	2023-06-20	1	44444	uid_4	CPU	1 days 12:13:00	0 days	36.21666666666667	0.0	30.271103178999162	3.3695501414947895
0 days 09:40:00	9.0	ash	2023-06-05	0	44444	uid_4	CPU	1 days 09:03:00	0 days	33.05	0.0	8.206624854731922	1.0966749619133156
0 days 05:19:00	73.0	ash	2023-05-09	1	44444	uid_4	CPU	3 days 05:42:00	0 days	77.7	0.0	42.409848607259036	1.7212982926683928
0 days 10:57:00	122.0	ash	2023-05-30	1	44444	uid_4	CPU	1 days 23:56:00	0 days	47.93333333333333	0.0	56.258477704241805	2.16856205461815
0 days 08:22:00	127.0	ash	2023-05-02	1	44444	uid_4	CPU	0 days 08:29:00	0 days	8.483333333333333	0.0	80.11103757145783	1.5852996522073244
0 days 09:36:00	85.0	ash	2023-05-13	1	44444	uid_4	CPU	2 days 11:19:00	0 days	59.31666666666667	0.0	10.89599013790269	7.801034960955021
0 days 05:15:00	30.0	ash	2023-06-11	1	44444	uid_4	CPU	1 days 06:41:00	0 days	30.683333333333334	0.0	23.8042325483815	1.2602800757817232
0 days 03:26:00	99.0	ash	2023-05-18	0	44444	uid_4	CPU	0 days 08:58:00	0 days	8.966666666666667	0.0	33.94923376560032	2.9161188344790734
0 days 06:09:00	41.0	ash	2023-06-13	1	44444	uid_4	CPU	1 days 23:38:00	0 days	47.63333333333333	0.0	15.196473834554347	2.697994314100194
0 days 10:30:00	105.0	ash	2023-05-14	0	44444	uid_4	CPU	0 days 16:29:00	0 days	16.483333333333334	0.0	67.11154286266927	1.5645594710117467
0 days 07:25:00	99.0	ash	2023-06-27	0	44444	uid_4	CPU	0 days 11:39:00	0 days	11.65	0.0	76.82662083592312	1.2886158329341604
0 days 04:49:00	122.0	ash	2023-06-28	1	44444	uid_4	CPU	1 days 02:19:00	0 days	26.316666666666666	0.0	22.785424765572092	5.354300007798729
0 days 08:33:00	116.0	ash	2023-05-05	1	44444	uid_4	CPU	0 days 01:51:00	0 days	1.85	0.0	85.79192697890652	1.3521085734386253
0 days 05:33:00	42.0	ash	2023-05-27	1	44444	uid_4	CPU	0 days 10:53:00	0 days	10.883333333333333	0.0	22.671616946175266	1.8525365923265327
0 days 08:48:00	17.0	ash	2023-05-10	1	44444	uid_4	CPU	0 days 19:40:00	0 days	19.666666666666668	0.0	13.112746818228397	1.2964484280568755
0 days 03:35:00	67.0	ash	2023-05-06	1	44444	uid_4	CPU	1 days 15:39:00	0 days	39.65	0.0	20.0101761879653	3.3482963553462235
0 days 10:40:00	73.0	ash	2023-05-21	1	44444	uid_4	CPU	1 days 09:53:00	0 days	33.88333333333333	0.0	27.0159682434773	2.7021056340494116
0 days 08:55:00	128.0	ash	2023-05-04	1	44444	uid_4	CPU	1 days 04:29:00	0 days	28.483333333333334	0.0	108.37107996713588	1.181126920935149
0 days 03:35:00	32.0	ash	2023-05-18	1	44444	uid_4	CPU	0 days 02:14:00	0 days	2.2333333333333334	0.0	24.34828510448177	1.314260937174166
0 days 06:38:00	22.0	ash	2023-06-26	1	44444	uid_4	CPU	1 days 12:47:00	0 days	36.78333333333333	0.0	1.2461793704636706	17.653959390945765
0 days 01:14:00	52.0	ash	2023-05-26	1	44444	uid_4	CPU	2 days 19:35:00	0 days	67.58333333333333	0.0	33.16354133766338	1.5679869489976423
0 days 03:11:00	34.0	ash	2023-05-16	1	44444	uid_4	CPU	1 days 23:37:00	0 days	47.61666666666667	0.0	33.682018872714465	1.0094406789713881
0 days 08:06:00	62.0	ash	2023-06-03	1	44444	uid_4	CPU	1 days 13:57:00	0 days	37.95	0.0	50.552002504255285	1.226459822136246
0 days 01:16:00	63.0	ash	2023-06-13	1	44444	uid_4	CPU	2 days 12:50:00	0 days	60.833333333333336	0.0	34.5600772186325	1.8229125936684707
0 days 10:56:00	107.0	ash	2023-06-21	1	44444	uid_4	CPU	0 days 13:41:00	0 days	13.683333333333334	0.0	57.74910830314496	1.852842461883916
0 days 11:11:00	15.0	ash	2023-06-17	0	44444	uid_4	CPU	2 days 05:32:00	0 days	53.53333333333333	0.0	9.731625003957278	1.5413664207057285
0 days 11:30:00	129.0	ash	2023-05-28	1	44444	uid_4	CPU	1 days 16:38:00	0 days	40.63333333333333	0.0	47.790430984604114	2.6992851360046926
0 days 02:05:00	22.0	ash	2023-06-29	0	44444	uid_4	CPU	2 days 16:23:00	0 days	64.38333333333334	0.0	12.45485225669926	1.7663798451054737
0 days 06:27:00	54.0	ash	2023-05-23	1	44444	uid_4	CPU	2 days 21:28:00	0 days	69.46666666666667	0.0	33.790936253864025	1.5980616693870104
0 days 07:17:00	44.0	ash	2023-06-15	1	44444	uid_4	CPU	2 days 08:12:00	0 days	56.2	0.0	39.55377207363261	1.1124097069197438
0 days 02:33:00	55.0	ash	2023-06-04	0	44444	uid_4	CPU	0 days 08:43:00	0 days	8.716666666666667	0.0	54.94485492369536	1.0010036440423988
0 days 01:29:00	30.0	ash	2023-05-26	0	44444	uid_4	CPU	1 days 18:02:00	0 days	42.03333333333333	0.0	2.8895004945040856	10.382417326822015
0 days 06:30:00	32.0	ash	2023-05-25	1	44444	uid_4	CPU	2 days 16:26:00	0 days	64.43333333333334	0.0	26.945262778842977	1.1875927973924205
0 days 01:51:00	26.0	ash	2023-05-27	1	44444	uid_4	CPU	0 days 05:27:00	0 days	5.45	0.0	13.903029304802192	1.8700960366255892
0 days 03:03:00	54.0	ash	2023-06-18	1	44444	uid_4	CPU	2 days 10:25:00	0 days	58.416666666666664	0.0	44.28459571120611	1.2193856381155905
0 days 06:27:00	83.0	ash	2023-05-19	1	44444	uid_4	CPU	3 days 02:34:00	0 days	74.56666666666666	0.0	11.307567888280106	7.340216819394608
0 days 02:00:00	30.0	ash	2023-05-03	1	44444	uid_4	CPU	1 days 15:43:00	0 days	39.71666666666667	0.0	4.285179674147438	7.000873307831294
0 days 08:12:00	90.0	ash	2023-05-25	1	44444	uid_4	CPU	1 days 00:00:00	0 days	24.0	0.0	12.77895852370067	7.042827459927996
0 days 11:36:00	93.0	ash	2023-05-25	1	44444	uid_4	CPU	0 days 07:19:00	0 days	7.316666666666666	0.0	10.065083616616459	9.239863625818884
0 days 01:32:00	33.0	ash	2023-05-22	1	44444	uid_4	CPU	2 days 06:53:00	0 days	54.88333333333333	0.0	7.94509677421911	4.153505103560357
0 days 11:01:00	122.0	ash	2023-06-19	1	44444	uid_4	CPU	1 days 22:25:00	0 days	46.416666666666664	0.0	45.1056374520113	2.704761685937772
0 days 05:53:00	101.0	ash	2023-06-04	1	44444	uid_4	CPU	0 days 10:49:00	0 days	10.816666666666666	0.0	61.026020216187575	1.655031733057517
0 days 04:24:00	116.0	ash	2023-06-18	1	44444	uid_4	CPU	1 days 01:18:00	0 days	25.3	0.0	57.60060471493646	2.0138677462516283
0 days 11:31:00	79.0	ash	2023-06-27	1	44444	uid_4	CPU	3 days 01:53:00	0 days	73.88333333333334	0.0	65.89013721900325	1.1989654800296237
0 days 09:07:00	37.0	ash	2023-05-21	1	44444	uid_4	CPU	2 days 01:51:00	0 days	49.85	0.0	19.034023974334193	1.9438874328356126
0 days 03:20:00	52.0	ash	2023-06-05	1	44444	uid_4	CPU	2 days 20:26:00	0 days	68.43333333333334	0.0	12.770890668012123	4.071759860120559
0 days 01:39:00	32.0	ash	2023-05-12	1	44444	uid_4	CPU	1 days 23:44:00	0 days	47.733333333333334	0.0	31.76146740402829	1.0075101251758114
0 days 07:44:00	122.0	ash	2023-06-29	1	44444	uid_4	CPU	0 days 05:06:00	0 days	5.1	0.0	35.79285266248909	3.408501723805211
0 days 09:27:00	69.0	ash	2023-06-06	1	44444	uid_4	CPU	3 days 00:43:00	0 days	72.71666666666667	0.0	13.471092057238959	5.122079168252842
0 days 02:35:00	114.0	ash	2023-06-13	1	44444	uid_4	CPU	2 days 22:44:00	0 days	70.73333333333333	0.0	65.90940282334265	1.7296469868731001
0 days 03:17:00	58.0	ash	2023-05-15	1	44444	uid_4	CPU	2 days 13:38:00	0 days	61.63333333333333	0.0	44.18401369446366	1.312691970473192
0 days 11:27:00	123.0	ash	2023-06-13	1	44444	uid_4	CPU	2 days 16:07:00	0 days	64.11666666666666	0.0	27.546636062218724	4.465155009206342
0 days 02:22:00	125.0	ash	2023-06-04	1	44444	uid_4	CPU	1 days 01:48:00	0 days	25.8	0.0	6.13764681852004	20.366111589024445
0 days 10:19:00	36.0	ash	2023-06-25	1	44444	uid_4	CPU	2 days 02:06:00	0 days	50.1	0.0	11.602283966156026	3.102837346940684
0 days 10:20:00	112.0	ash	2023-06-12	1	44444	uid_4	CPU	2 days 23:54:00	0 days	71.9	0.0	109.7687850004371	1.0203264980982891
0 days 02:23:00	96.0	ash	2023-06-11	1	44444	uid_4	CPU	0 days 01:54:00	0 days	1.9	0.0	64.06971893381335	1.498367740604137
0 days 09:53:00	101.0	ash	2023-05-07	1	44444	uid_4	CPU	2 days 03:26:00	0 days	51.43333333333333	0.0	63.39627459501869	1.5931535511384134
0 days 01:00:00	85.0	ash	2023-05-21	0	44444	uid_4	CPU	0 days 11:08:00	0 days	11.133333333333333	0.0	27.196095090974886	3.1254486982657865
0 days 00:58:00	55.0	ash	2023-05-29	1	44444	uid_4	CPU	2 days 10:24:00	0 days	58.4	0.0	31.757946860511254	1.7318499914863383
0 days 03:32:00	119.0	ash	2023-06-17	1	44444	uid_4	CPU	0 days 14:48:00	0 days	14.8	0.0	74.94539247040456	1.5878227610455482
0 days 08:40:00	6.0	ash	2023-06-20	1	44444	uid_4	CPU	3 days 11:00:00	0 days	83.0	0.0	3.0936256701295948	1.9394718817899692
0 days 04:03:00	52.0	ash	2023-05-14	1	44444	uid_4	CPU	2 days 12:34:00	0 days	60.56666666666667	0.0	32.44150275647863	1.6028850571546198
0 days 05:50:00	70.0	ash	2023-05-25	1	44444	uid_4	CPU	1 days 04:30:00	0 days	28.5	0.0	48.73825569831887	1.4362434395126396
0 days 01:13:00	82.0	ash	2023-06-03	1	44444	uid_4	CPU	1 days 04:30:00	0 days	28.5	0.0	15.955399683231292	5.139325972898057
0 days 01:32:00	97.0	ash	2023-06-19	1	44444	uid_4	CPU	1 days 00:22:00	0 days	24.366666666666667	0.0	48.46605994579896	2.0014005699757313
0 days 08:14:00	24.0	ash	2023-06-03	1	44444	uid_4	CPU	1 days 13:21:00	0 days	37.35	0.0	6.134609129793841	3.9122296942179497
0 days 08:09:00	71.0	ash	2023-06-23	1	44444	uid_4	CPU	2 days 05:20:00	0 days	53.333333333333336	0.0	43.14263737196158	1.645703747498361
0 days 04:22:00	80.0	ash	2023-06-11	1	44444	uid_4	CPU	2 days 13:07:00	0 days	61.11666666666667	0.0	11.375628441969576	7.032578499561893
0 days 03:36:00	46.0	ash	2023-05-13	1	44444	uid_4	CPU	0 days 09:11:00	0 days	9.183333333333334	0.0	20.709767064195372	2.2211741859486347
0 days 05:11:00	47.0	ash	2023-05-11	1	44444	uid_4	CPU	1 days 05:51:00	0 days	29.85	0.0	7.92779807632154	5.928506193968019
0 days 10:00:00	89.0	ash	2023-06-15	1	44444	uid_4	CPU	1 days 10:37:00	0 days	34.61666666666667	0.0	63.51187578818846	1.401312729241602
0 days 04:22:00	47.0	ash	2023-06-07	1	44444	uid_4	CPU	1 days 14:01:00	0 days	38.016666666666666	0.0	18.693422980056173	2.514253277751423
0 days 09:47:00	63.0	ash	2023-06-27	1	44444	uid_4	CPU	0 days 05:21:00	0 days	5.35	0.0	39.29598090122453	1.6032173915790153
0 days 09:33:00	86.0	ash	2023-06-04	0	44444	uid_4	CPU	1 days 10:46:00	0 days	34.766666666666666	0.0	34.85256873355229	2.467536916933428
0 days 06:11:00	87.0	ash	2023-06-01	1	44444	uid_4	CPU	0 days 22:17:00	0 days	22.283333333333335	0.0	84.80451084540134	1.0258888251664
0 days 08:22:00	36.0	ash	2023-06-04	1	44444	uid_4	CPU	2 days 20:33:00	0 days	68.55	0.0	5.832457160482287	6.172355665793378
0 days 05:24:00	127.0	ash	2023-05-11	1	44444	uid_4	CPU	2 days 10:43:00	0 days	58.71666666666667	0.0	82.35887006244486	1.5420318406955806
0 days 11:32:00	51.0	ash	2023-05-04	1	44444	uid_4	CPU	0 days 17:42:00	0 days	17.7	0.0	37.54968877080667	1.3582003385245205
0 days 10:33:00	116.0	ash	2023-05-07	1	44444	uid_4	CPU	2 days 17:46:00	0 days	65.76666666666667	0.0	2.292902933858281	50.590889953115514
0 days 07:11:00	57.0	ash	2023-06-09	0	44444	uid_4	CPU	1 days 06:30:00	0 days	30.5	0.0	9.463859560052772	6.022912706840946
0 days 09:33:00	85.0	ash	2023-05-21	1	44444	uid_4	CPU	0 days 08:26:00	0 days	8.433333333333334	0.0	2.8663307293158438	29.654637942038324
0 days 10:47:00	51.0	ash	2023-06-17	0	44444	uid_4	CPU	2 days 05:23:00	0 days	53.38333333333333	0.0	46.19828946566907	1.103936976668783
0 days 08:01:00	15.0	ash	2023-05-03	1	44444	uid_4	CPU	1 days 05:33:00	0 days	29.55	0.0	13.46446776065929	1.1140432928085917
0 days 03:14:00	18.0	ash	2023-05-10	1	44444	uid_4	CPU	3 days 00:28:00	0 days	72.46666666666667	0.0	8.948383807803499	2.011536427874604
0 days 06:21:00	125.0	ash	2023-05-26	1	44444	uid_4	CPU	3 days 01:15:00	0 days	73.25	0.0	110.6846489510656	1.1293345661263587
0 days 04:45:00	66.0	ash	2023-05-27	1	44444	uid_4	CPU	1 days 00:18:00	0 days	24.3	0.0	34.83927812040586	1.8944135343993498
0 days 10:11:00	84.0	ash	2023-05-26	1	44444	uid_4	CPU	0 days 09:57:00	0 days	9.95	0.0	32.77900042109549	2.562616276301713
0 days 11:29:00	82.0	ash	2023-05-12	1	44444	uid_4	CPU	0 days 16:50:00	0 days	16.833333333333332	0.0	13.080207014265325	6.269013931550967
0 days 08:38:00	73.0	ash	2023-06-27	1	44444	uid_4	CPU	1 days 17:39:00	0 days	41.65	0.0	47.09166525139882	1.55016815842654
0 days 08:38:00	91.0	ash	2023-06-12	1	44444	uid_4	CPU	1 days 20:11:00	0 days	44.18333333333333	0.0	54.42553891232413	1.6720091673615738
0 days 03:33:00	17.0	ash	2023-05-04	1	44444	uid_4	CPU	1 days 09:35:00	0 days	33.583333333333336	0.0	6.286479707716811	2.704216157594858
0 days 02:28:00	128.0	ash	2023-05-15	0	44444	uid_4	CPU	0 days 21:51:00	0 days	21.85	0.0	113.70608280416192	1.1257093450352762
0 days 02:05:00	13.0	ash	2023-05-27	1	44444	uid_4	CPU	2 days 03:05:00	0 days	51.083333333333336	0.0	1.9592414379877376	6.635221033989463
0 days 02:37:00	73.0	ash	2023-05-11	1	44444	uid_4	CPU	0 days 17:24:00	0 days	17.4	0.0	0.47650328523720153	153.19936349160923
0 days 03:30:00	123.0	ash	2023-06-26	1	44444	uid_4	CPU	2 days 17:50:00	0 days	65.83333333333333	0.0	37.27112651806907	3.300141731438397
0 days 07:41:00	23.0	ash	2023-06-21	1	44444	uid_4	CPU	1 days 23:19:00	0 days	47.31666666666667	0.0	15.251178725544074	1.5080801565506206
0 days 08:59:00	77.0	ash	2023-06-24	1	44444	uid_4	CPU	2 days 17:00:00	0 days	65.0	0.0	52.45538343254955	1.467914157924543
0 days 07:46:00	108.0	ash	2023-05-05	0	44444	uid_4	CPU	0 days 06:12:00	0 days	6.2	0.0	62.50815353951048	1.7277746003444943
0 days 02:44:00	79.0	ash	2023-05-20	1	44444	uid_4	CPU	2 days 18:32:00	0 days	66.53333333333333	0.0	43.34464255697996	1.8226012568023429
0 days 00:54:00	103.0	ash	2023-06-26	1	44444	uid_4	CPU	1 days 03:23:00	0 days	27.383333333333333	0.0	66.9027981090668	1.5395469683059675
0 days 02:22:00	105.0	ash	2023-05-17	0	44444	uid_4	CPU	2 days 15:52:00	0 days	63.86666666666667	0.0	39.870555834976365	2.6335223525499227
0 days 05:01:00	101.0	ash	2023-05-23	1	44444	uid_4	CPU	0 days 02:43:00	0 days	2.716666666666667	0.0	69.04573220982113	1.4627985940256807
0 days 06:08:00	15.0	ash	2023-06-07	1	44444	uid_4	CPU	2 days 19:13:00	0 days	67.21666666666667	0.0	12.219717904205336	1.2275242454523314
0 days 05:33:00	90.0	ash	2023-05-29	1	44444	uid_4	CPU	0 days 18:02:00	0 days	18.033333333333335	0.0	7.731129402542889	11.64124868617483
0 days 10:15:00	112.0	ash	2023-06-20	1	44444	uid_4	CPU	2 days 00:21:00	0 days	48.35	0.0	0.04743999405602217	2360.8771929384843
0 days 05:12:00	24.0	ash	2023-06-12	1	44444	uid_4	CPU	2 days 19:51:00	0 days	67.85	0.0	18.07866490346163	1.3275316583474357
0 days 05:34:00	93.0	ash	2023-05-31	1	44444	uid_4	CPU	1 days 13:09:00	0 days	37.15	0.0	6.042077457402747	15.392056896929796
0 days 04:16:00	45.0	ash	2023-06-12	0	44444	uid_4	CPU	3 days 01:58:00	0 days	73.96666666666667	0.0	36.748945409317976	1.224524935308481
0 days 10:00:00	107.0	ash	2023-06-29	1	44444	uid_4	CPU	2 days 13:51:00	0 days	61.85	0.0	52.22076537730612	2.0489933310418236
0 days 06:10:00	44.0	ash	2023-06-07	1	44444	uid_4	CPU	0 days 02:37:00	0 days	2.6166666666666667	0.0	42.26511684627865	1.0410476365185797
0 days 04:47:00	15.0	ash	2023-05-02	1	44444	uid_4	CPU	3 days 00:32:00	0 days	72.53333333333333	0.0	10.34812000585258	1.449538659342611
0 days 11:01:00	69.0	ash	2023-05-25	1	44444	uid_4	CPU	1 days 11:04:00	0 days	35.06666666666667	0.0	20.69603490418692	3.333971957403344
0 days 06:11:00	74.0	ash	2023-05-08	1	44444	uid_4	CPU	2 days 22:16:00	0 days	70.26666666666667	0.0	1.8044371735504454	41.01001746400301
0 days 04:39:00	94.0	ash	2023-05-17	1	44444	uid_4	CPU	1 days 10:02:00	0 days	34.03333333333333	0.0	74.53530891274406	1.261147251835269
0 days 09:23:00	37.0	ash	2023-06-01	1	44444	uid_4	CPU	3 days 06:18:00	0 days	78.3	0.0	22.57800552731284	1.6387629968130146
0 days 06:53:00	124.0	ash	2023-06-18	1	44444	uid_4	CPU	1 days 07:16:00	0 days	31.266666666666666	0.0	119.42239054111762	1.0383312495934862
0 days 02:37:00	120.0	ash	2023-05-20	1	44444	uid_4	CPU	1 days 23:33:00	0 days	47.55	0.0	38.21967047907235	3.1397444953301594
0 days 03:30:00	72.0	ash	2023-05-20	0	44444	uid_4	CPU	0 days 23:11:00	0 days	23.183333333333334	0.0	33.78637294205467	2.1310366792991844
0 days 08:27:00	108.0	ash	2023-05-11	1	44444	uid_4	CPU	3 days 07:14:00	0 days	79.23333333333333	0.0	104.21191354343469	1.0363498407021043
0 days 05:16:00	128.0	ash	2023-05-30	1	44444	uid_4	CPU	1 days 13:11:00	0 days	37.18333333333333	0.0	12.31680902938659	10.392302072282332
0 days 09:30:00	83.0	ash	2023-06-10	1	44444	uid_4	CPU	1 days 03:34:00	0 days	27.566666666666666	0.0	18.072822701254122	4.592531082277502
0 days 08:51:00	37.0	ash	2023-06-13	0	44444	uid_4	CPU	2 days 23:23:00	0 days	71.38333333333334	0.0	25.006151126353796	1.4796359428943056
0 days 04:52:00	15.0	ash	2023-06-20	1	44444	uid_4	CPU	2 days 01:02:00	0 days	49.03333333333333	0.0	2.345323155819354	6.3957071172819475
0 days 09:00:00	102.0	ash	2023-06-14	1	44444	uid_4	CPU	2 days 19:13:00	0 days	67.21666666666667	0.0	15.573371987053452	6.549641277739672
0 days 04:59:00	5.0	ash	2023-06-04	1	44444	uid_4	CPU	2 days 14:42:00	0 days	62.7	0.0	1.449594669980498	3.4492400555441245
0 days 02:37:00	54.0	ash	2023-05-02	1	44444	uid_4	CPU	1 days 02:29:00	0 days	26.483333333333334	0.0	44.573187086912895	1.211490663539626
0 days 11:26:00	40.0	ash	2023-05-14	1	44444	uid_4	CPU	2 days 19:32:00	0 days	67.53333333333333	0.0	38.47954730871338	1.0395132686746116
0 days 11:18:00	46.0	ash	2023-05-07	1	44444	uid_4	CPU	1 days 10:29:00	0 days	34.483333333333334	0.0	23.62215935454976	1.9473240913151382
0 days 09:43:00	121.0	ash	2023-06-29	1	44444	uid_4	CPU	1 days 09:39:00	0 days	33.65	0.0	70.74020820500385	1.7104840806991148
0 days 09:46:00	79.0	ash	2023-06-26	1	44444	uid_4	CPU	2 days 16:28:00	0 days	64.46666666666667	0.0	19.23284586159788	4.1075564463259635
0 days 04:40:00	94.0	ash	2023-05-02	1	44444	uid_4	CPU	2 days 11:11:00	0 days	59.18333333333333	0.0	12.666168027913354	7.421344781850784
0 days 02:38:00	92.0	ash	2023-06-01	1	44444	uid_4	CPU	0 days 02:32:00	0 days	2.533333333333333	0.0	22.11722358719836	4.159654110168258
0 days 05:34:00	56.0	ash	2023-05-28	1	44444	uid_4	CPU	2 days 21:33:00	0 days	69.55	0.0	8.159342028492253	6.863298511626203
0 days 11:32:00	107.0	ash	2023-06-06	1	44444	uid_4	CPU	2 days 19:58:00	0 days	67.96666666666667	0.0	37.3274966007936	2.866519583253411
0 days 07:05:00	49.0	ash	2023-05-30	1	44444	uid_4	CPU	1 days 22:13:00	0 days	46.21666666666667	0.0	7.2993549264260595	6.712921962816731
0 days 10:18:00	63.0	ash	2023-05-15	1	44444	uid_4	CPU	1 days 14:19:00	0 days	38.31666666666667	0.0	43.86947455242875	1.436078290035323
0 days 03:18:00	83.0	ash	2023-05-05	1	44444	uid_4	CPU	3 days 02:40:00	0 days	74.66666666666667	0.0	58.298375242401285	1.423710346212751
0 days 08:38:00	7.0	ash	2023-05-15	1	44444	uid_4	CPU	3 days 05:36:00	0 days	77.6	0.0	2.913372907391024	2.402713357511319
0 days 01:04:00	79.0	ash	2023-06-15	1	44444	uid_4	CPU	0 days 15:01:00	0 days	15.016666666666667	0.0	67.29324167373149	1.1739663305719206
0 days 11:28:00	66.0	ash	2023-05-06	1	44444	uid_4	CPU	1 days 05:42:00	0 days	29.7	0.0	14.010628357402245	4.71070949256392
